# knee angle
x,y
-0.712000,44.959022
-0.710000,44.975297
-0.708000,44.992795
-0.706000,45.011869
-0.704000,45.030771
-0.702000,45.049938
-0.700000,45.069001
-0.698000,45.088903
-0.696000,45.109554
-0.694000,45.131778
-0.692000,45.155111
-0.690000,45.180207
-0.688000,45.206600
-0.686000,45.235344
-0.684000,45.265652
-0.682000,45.297377
-0.680000,45.330844
-0.678000,45.366288
-0.676000,45.403772
-0.674000,45.443558
-0.672000,45.443477
-0.670000,45.488263
-0.668000,45.538278
-0.666000,45.587799
-0.664000,45.638458
-0.662000,45.688943
-0.660000,45.740062
-0.658000,45.792042
-0.656000,45.845301
-0.654000,45.900267
-0.652000,45.956763
-0.650000,46.014908
-0.648000,46.074390
-0.646000,46.137278
-0.644000,46.201597
-0.642000,46.267136
-0.640000,46.333553
-0.638000,46.400853
-0.636000,46.469570
-0.634000,46.539424
-0.632000,46.610405
-0.630000,46.682339
-0.628000,46.755344
-0.626000,46.830031
-0.624000,46.908520
-0.622000,46.989850
-0.620000,47.074477
-0.618000,47.162185
-0.616000,47.252777
-0.614000,47.345815
-0.612000,47.441070
-0.610000,47.538464
-0.608000,47.637876
-0.606000,47.739143
-0.604000,47.844410
-0.602000,47.953396
-0.600000,48.066334
-0.598000,48.182516
-0.596000,48.301751
-0.594000,48.423796
-0.592000,48.548124
-0.590000,48.674754
-0.588000,48.803268
-0.586000,48.933309
-0.584000,49.065927
-0.582000,49.201200
-0.580000,49.339033
-0.578000,49.479466
-0.576000,49.621889
-0.574000,49.766352
-0.572000,49.912180
-0.570000,50.059592
-0.568000,50.197035
-0.566000,50.345653
-0.564000,50.500313
-0.562000,50.658064
-0.560000,50.820167
-0.558000,50.984063
-0.556000,51.062069
-0.554000,51.229983
-0.552000,51.408481
-0.550000,51.580547
-0.548000,51.746443
-0.546000,51.920194
-0.544000,52.098372
-0.542000,52.277225
-0.540000,52.457884
-0.538000,52.639152
-0.536000,52.820864
-0.534000,53.002615
-0.532000,53.184025
-0.530000,53.365138
-0.528000,53.545569
-0.526000,53.730255
-0.524000,53.911250
-0.522000,54.088575
-0.520000,54.262397
-0.518000,54.434012
-0.516000,54.606347
-0.514000,54.780431
